date,Afghanistan,Albania,Algeria,Andorra,Angola,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,Brunei,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,Colombia,Comoros,Congo,Costa Rica,Croatia,Cuba,Curacao,Cyprus,Czech Republic,Czechia,Denmark,Diamond Princess,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Faroe Islands,Fiji,Finland,France,French Guiana,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Ivory Coast,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,MS Zaandam,Macau,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New Zealand,Nicaragua,Niger,Nigeria,North Macedonia,Norway,Oman,Others,Pakistan,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Reunion,Romania,Russia,Rwanda,Saint Barthelemy,Saint Kitts and Nevis,Saint Lucia,Saint Martin,Saint Vincent and the Grenadines,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Korea,South Sudan,Spain,Sri Lanka,St. Martin,Sudan,Suriname,Sweden,Switzerland,Syria,Taipei and environs,Taiwan,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vatican City,Venezuela,Vietnam,Western Sahara,Yemen,Zambia,Zimbabwe
2020-07-03,12.0,3.0,9.0,0.0,1.0,0.0,52.0,10.0,,0.0,0.0,7.0,0.0,1.0,42.0,0.0,7.0,4.0,0.0,0.0,0.0,49.0,2.0,0.0,1290.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,22.0,,,1.0,0.0,,131.0,0.0,201.0,0.0,6.0,0.0,2.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,61.0,81.0,11.0,0.0,0.0,0.0,2.0,0.0,,0.0,1.0,18.0,,2.0,0.0,0.0,4.0,0.0,,0.0,,0.0,,,37.0,,0.0,1.0,0.0,0.0,0.0,14.0,,1.0,0.0,442.0,49.0,154.0,102.0,2.0,2.0,15.0,2.0,0.0,0.0,,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,654.0,12.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,7.0,0.0,5.0,,0.0,2.0,31.0,0.0,0.0,181.0,6.0,15.0,11.0,,3.0,,21.0,176.0,0.0,,0.0,0.0,,0.0,0.0,0.0,50.0,4.0,11.0,0.0,2.0,0.0,0.0,0.0,,0.0,108.0,1.0,0.0,17.0,0.0,,2.0,0.0,9.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,27.0,1.0,136.0,694.0,0.0,2.0,,2.0,0.0,0.0,10.0,0.0,0.0
2020-07-04,7.0,2.0,9.0,0.0,1.0,0.0,44.0,8.0,,0.0,0.0,6.0,0.0,1.0,29.0,0.0,6.0,6.0,0.0,0.0,0.0,58.0,0.0,0.0,1091.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,10.0,,,0.0,0.0,,141.0,0.0,150.0,0.0,3.0,0.0,1.0,0.0,,0.0,,-2.0,0.0,0.0,0.0,0.0,11.0,69.0,79.0,8.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,10.0,0.0,,0.0,,0.0,,,40.0,,1.0,0.0,0.0,3.0,0.0,24.0,,1.0,0.0,613.0,53.0,148.0,106.0,1.0,4.0,21.0,2.0,0.0,0.0,,0.0,0.0,5.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,1.0,0.0,0.0,1.0,0.0,,,0.0,0.0,,523.0,8.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,10.0,,68.0,2.0,22.0,0.0,1.0,186.0,10.0,5.0,7.0,,2.0,,23.0,167.0,0.0,,0.0,0.0,,0.0,0.0,0.0,56.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,,2.0,74.0,0.0,0.0,0.0,0.0,,4.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,16.0,3.0,67.0,242.0,0.0,2.0,,3.0,0.0,0.0,2.0,0.0,1.0
2020-07-05,38.0,2.0,6.0,0.0,0.0,0.0,26.0,7.0,,2.0,1.0,9.0,0.0,1.0,55.0,0.0,5.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,602.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,7.0,,,0.0,0.0,,116.0,0.0,177.0,0.0,0.0,1.0,0.0,0.0,,0.0,,-3.0,0.0,0.0,0.0,0.0,8.0,12.0,63.0,7.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,5.0,,0.0,,0.0,,,27.0,,0.0,0.0,1.0,0.0,0.0,10.0,,0.0,0.0,425.0,82.0,163.0,105.0,0.0,1.0,7.0,2.0,0.0,0.0,,0.0,0.0,1.0,11.0,3.0,10.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,1.0,1.0,0.0,,,1.0,0.0,,273.0,5.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,11.0,7.0,0.0,10.0,,143.0,3.0,27.0,0.0,0.0,177.0,7.0,5.0,9.0,,5.0,,19.0,134.0,0.0,,0.0,0.0,,0.0,0.0,0.0,58.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,,0.0,173.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,22.0,2.0,22.0,271.0,0.0,3.0,,3.0,0.0,0.0,1.0,0.0,0.0
2020-07-06,34.0,3.0,7.0,0.0,0.0,0.0,75.0,7.0,,0.0,0.0,8.0,0.0,1.0,44.0,0.0,6.0,3.0,0.0,0.0,0.0,42.0,8.0,0.0,620.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,,,4.0,0.0,,76.0,0.0,127.0,0.0,0.0,4.0,0.0,0.0,,0.0,,2.0,1.0,0.0,0.0,0.0,10.0,40.0,79.0,6.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,27.0,,2.0,1.0,0.0,-1.0,7.0,,0.0,,0.0,,,34.0,,0.0,0.0,0.0,0.0,0.0,17.0,,0.0,0.0,466.0,70.0,160.0,94.0,0.0,3.0,8.0,1.0,0.0,1.0,,0.0,76.0,4.0,9.0,5.0,11.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,,1.0,2.0,0.0,1.0,0.0,0.0,,,3.0,0.0,,480.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,5.0,0.0,5.0,,77.0,1.0,23.0,0.0,0.0,183.0,6.0,4.0,6.0,,5.0,,18.0,135.0,0.0,,0.0,0.0,,0.0,0.0,0.0,52.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,,0.0,111.0,1.0,0.0,3.0,0.0,,8.0,0.0,13.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,13.0,1.0,16.0,338.0,1.0,3.0,,3.0,0.0,0.0,7.0,0.0,1.0
2020-07-07,22.0,2.0,9.0,0.0,2.0,0.0,62.0,12.0,,0.0,0.0,7.0,0.0,0.0,55.0,0.0,7.0,0.0,0.0,0.0,0.0,54.0,8.0,0.0,1254.0,0.0,4.0,0.0,0.0,1.0,0.0,46.0,17.0,,,0.0,0.0,,50.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,2.0,0.0,0.0,0.0,17.0,52.0,67.0,6.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,13.0,,0.0,0.0,0.0,10.0,0.0,,1.0,,0.0,,,23.0,,0.0,0.0,1.0,4.0,0.0,21.0,,0.0,0.0,483.0,68.0,200.0,118.0,1.0,8.0,30.0,1.0,0.0,3.0,,0.0,0.0,3.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,0.0,,895.0,11.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,15.0,5.0,0.0,6.0,,83.0,1.0,29.0,0.0,0.0,180.0,6.0,7.0,9.0,,1.0,,31.0,198.0,0.0,,0.0,0.0,,0.0,0.0,0.0,49.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,,0.0,192.0,0.0,0.0,4.0,0.0,,6.0,1.0,14.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,21.0,2.0,155.0,1195.0,0.0,4.0,,3.0,0.0,0.0,3.0,12.0,0.0
2020-07-08,16.0,2.0,10.0,0.0,0.0,0.0,50.0,18.0,,0.0,0.0,9.0,0.0,0.0,46.0,0.0,7.0,2.0,0.0,0.0,0.0,47.0,2.0,0.0,1223.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,21.0,,,0.0,0.0,,139.0,0.0,154.0,0.0,3.0,2.0,1.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,8.0,0.0,75.0,6.0,0.0,0.0,0.0,0.0,17.0,,0.0,0.0,0.0,,0.0,0.0,0.0,14.0,0.0,,0.0,,0.0,,,49.0,,0.0,0.0,0.0,6.0,0.0,17.0,,0.0,0.0,487.0,50.0,153.0,94.0,-4.0,2.0,15.0,2.0,0.0,1.0,,0.0,0.0,2.0,3.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,5.0,0.0,1.0,1.0,0.0,,,4.0,0.0,,782.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,15.0,8.0,0.0,9.0,,61.0,2.0,20.0,0.0,0.0,181.0,5.0,14.0,2.0,,4.0,,18.0,172.0,0.0,,0.0,0.0,,0.0,0.0,0.0,42.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,,0.0,100.0,2.0,0.0,4.0,0.0,,14.0,2.0,35.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,24.0,1.0,126.0,820.0,0.0,4.0,,4.0,0.0,0.0,3.0,0.0,0.0
2020-07-09,21.0,0.0,10.0,0.0,1.0,0.0,26.0,14.0,,0.0,0.0,10.0,0.0,5.0,41.0,0.0,6.0,2.0,0.0,2.0,0.0,61.0,5.0,0.0,1220.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,,,0.0,0.0,,109.0,0.0,185.0,0.0,7.0,0.0,1.0,0.0,,0.0,,1.0,0.0,0.0,1.0,0.0,13.0,27.0,53.0,8.0,0.0,0.0,0.0,3.0,0.0,,0.0,0.0,46.0,,0.0,0.0,0.0,11.0,0.0,,0.0,,0.0,,,39.0,,2.0,0.0,0.0,0.0,0.0,10.0,,2.0,0.0,475.0,58.0,221.0,103.0,5.0,4.0,12.0,1.0,0.0,0.0,,0.0,0.0,4.0,4.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,5.0,0.0,,730.0,10.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,3.0,1.0,3.0,,75.0,4.0,20.0,0.0,0.0,181.0,0.0,9.0,13.0,,4.0,,17.0,176.0,0.0,,0.0,0.0,,0.0,0.0,1.0,41.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,,0.0,118.0,1.0,0.0,5.0,0.0,,5.0,0.0,18.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,21.0,1.0,85.0,990.0,0.0,6.0,,5.0,0.0,0.0,10.0,0.0,0.0
2020-07-10,14.0,2.0,8.0,0.0,1.0,0.0,54.0,11.0,,1.0,0.0,8.0,0.0,1.0,37.0,0.0,5.0,3.0,0.0,0.0,0.0,64.0,2.0,0.0,1214.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,14.0,,,1.0,0.0,,99.0,0.0,194.0,0.0,0.0,1.0,2.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,22.0,39.0,85.0,6.0,0.0,0.0,0.0,1.0,4.0,,0.0,0.0,25.0,,0.0,0.0,0.0,6.0,6.0,,0.0,,0.0,,,47.0,,1.0,1.0,0.0,12.0,0.0,46.0,,2.0,0.0,519.0,52.0,142.0,78.0,1.0,3.0,12.0,2.0,0.0,0.0,,0.0,0.0,8.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,,1.0,6.0,0.0,0.0,1.0,0.0,,,2.0,0.0,,665.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,20.0,6.0,0.0,8.0,,65.0,3.0,24.0,0.0,0.0,186.0,46.0,11.0,2.0,,4.0,,13.0,174.0,0.0,,0.0,0.0,,0.0,0.0,0.0,51.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,,0.0,140.0,0.0,0.0,2.0,0.0,,8.0,1.0,26.0,0.0,2.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,18.0,2.0,48.0,802.0,0.0,3.0,,3.0,0.0,0.0,3.0,0.0,4.0
2020-07-11,23.0,4.0,8.0,0.0,0.0,0.0,36.0,13.0,,1.0,0.0,6.0,0.0,0.0,30.0,0.0,5.0,1.0,0.0,3.0,0.0,52.0,3.0,0.0,1071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,,,0.0,0.0,,100.0,0.0,217.0,0.0,0.0,2.0,1.0,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,16.0,92.0,67.0,5.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,0.0,,0.0,,0.0,,,33.0,,0.0,0.0,1.0,4.0,0.0,21.0,,2.0,0.0,550.0,66.0,188.0,95.0,2.0,3.0,7.0,1.0,0.0,0.0,,0.0,0.0,3.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,0.0,0.0,0.0,,,1.0,0.0,,539.0,5.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,15.0,8.0,0.0,4.0,,74.0,6.0,30.0,0.0,1.0,182.0,12.0,6.0,8.0,,0.0,,24.0,188.0,1.0,,0.0,0.0,,0.0,0.0,0.0,30.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,,0.0,111.0,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,27.0,1.0,148.0,685.0,1.0,3.0,,2.0,0.0,0.0,1.0,0.0,5.0
2020-07-12,16.0,4.0,7.0,0.0,3.0,0.0,35.0,6.0,,0.0,2.0,8.0,0.0,4.0,47.0,0.0,5.0,0.0,0.0,0.0,0.0,53.0,2.0,0.0,631.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,,,0.0,1.0,,98.0,0.0,224.0,0.0,0.0,2.0,1.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,17.0,16.0,89.0,6.0,0.0,0.0,0.0,2.0,3.0,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,4.0,,0.0,,0.0,,,47.0,,0.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,501.0,71.0,194.0,95.0,0.0,8.0,9.0,2.0,0.0,1.0,,0.0,111.0,1.0,1.0,4.0,18.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,,1.0,5.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,276.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,9.0,,69.0,3.0,16.0,0.0,1.0,188.0,162.0,3.0,6.0,,1.0,,13.0,130.0,0.0,,0.0,0.0,,0.0,0.0,0.0,42.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,,1.0,108.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,11.0,2.0,21.0,428.0,1.0,3.0,,4.0,0.0,0.0,52.0,0.0,0.0
2020-07-13,2.0,2.0,7.0,0.0,0.0,0.0,58.0,8.0,,0.0,0.0,7.0,0.0,1.0,39.0,0.0,4.0,0.0,0.0,0.0,0.0,59.0,5.0,0.0,733.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,,,0.0,0.0,,45.0,0.0,208.0,0.0,1.0,4.0,0.0,0.0,,0.0,,1.0,1.0,0.0,0.0,0.0,6.0,16.0,77.0,7.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,25.0,,0.0,0.0,0.0,3.0,0.0,,0.0,,0.0,,,25.0,,0.0,0.0,0.0,2.0,0.0,15.0,,0.0,0.0,553.0,50.0,203.0,100.0,0.0,3.0,13.0,0.0,0.0,1.0,,0.0,0.0,12.0,6.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,2.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,485.0,7.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,2.0,,54.0,3.0,23.0,0.0,3.0,184.0,65.0,5.0,2.0,,2.0,,17.0,104.0,0.0,,0.0,0.0,,0.0,0.0,0.0,20.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,,0.0,93.0,0.0,3.0,3.0,0.0,,7.0,0.0,10.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,15.0,1.0,11.0,361.0,0.0,4.0,,4.0,0.0,0.0,7.0,0.0,1.0
2020-07-14,36.0,2.0,10.0,0.0,0.0,0.0,65.0,8.0,,3.0,1.0,6.0,0.0,2.0,33.0,0.0,6.0,5.0,0.0,0.0,0.0,32.0,0.0,0.0,1300.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,,,0.0,0.0,,45.0,1.0,153.0,0.0,0.0,3.0,1.0,0.0,,0.0,,2.0,0.0,0.0,0.0,0.0,7.0,67.0,73.0,11.0,0.0,0.0,0.0,0.0,11.0,,0.0,0.0,0.0,,0.0,0.0,0.0,4.0,0.0,,0.0,,0.0,,,58.0,,1.0,0.0,0.0,0.0,0.0,18.0,,0.0,0.0,582.0,54.0,179.0,95.0,0.0,6.0,17.0,3.0,0.0,0.0,,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,2.0,1.0,0.0,1.0,0.0,0.0,,,0.0,0.0,,836.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,-2.0,0.0,8.0,0.0,10.0,4.0,0.0,14.0,,66.0,5.0,28.0,0.0,0.0,175.0,4.0,12.0,6.0,,1.0,,30.0,175.0,0.0,,0.0,0.0,,0.0,0.0,0.0,40.0,0.0,13.0,0.0,1.0,1.0,0.0,0.0,,0.0,174.0,0.0,0.0,3.0,0.0,,2.0,0.0,9.0,0.0,2.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,14.0,1.0,138.0,900.0,0.0,3.0,,3.0,0.0,0.0,5.0,0.0,1.0
2020-07-15,46.0,4.0,12.0,0.0,1.0,0.0,82.0,11.0,,2.0,1.0,7.0,0.0,6.0,33.0,0.0,6.0,1.0,0.0,0.0,0.0,44.0,9.0,0.0,1233.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,,,0.0,0.0,,117.0,2.0,182.0,0.0,2.0,3.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,19.0,28.0,59.0,8.0,0.0,0.0,0.0,0.0,7.0,,0.0,-1.0,91.0,,0.0,0.0,0.0,2.0,0.0,,0.0,,0.0,,,48.0,,0.0,0.0,1.0,2.0,0.0,18.0,,0.0,0.0,605.0,87.0,199.0,87.0,2.0,5.0,13.0,0.0,0.0,0.0,,0.0,0.0,7.0,4.0,3.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,4.0,3.0,0.0,0.0,0.0,0.0,,,2.0,0.0,,579.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,4.0,0.0,8.0,,40.0,0.0,22.0,0.0,0.0,188.0,11.0,6.0,8.0,,1.0,,21.0,156.0,0.0,,0.0,0.0,,0.0,0.0,0.0,42.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,,0.0,107.0,2.0,0.0,4.0,0.0,,9.0,0.0,27.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,15.0,0.0,85.0,941.0,0.0,4.0,,4.0,0.0,0.0,4.0,0.0,0.0
2020-07-16,19.0,3.0,12.0,0.0,1.0,0.0,62.0,15.0,,3.0,1.0,8.0,0.0,4.0,39.0,0.0,5.0,7.0,0.0,2.0,0.0,42.0,5.0,0.0,1322.0,0.0,4.0,0.0,0.0,0.0,0.0,14.0,18.0,,,0.0,0.0,,104.0,0.0,195.0,0.0,2.0,2.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,12.0,49.0,53.0,12.0,0.0,0.0,0.0,1.0,2.0,,0.0,0.0,18.0,,0.0,0.0,0.0,7.0,0.0,,0.0,,0.0,,,54.0,,1.0,0.0,1.0,2.0,0.0,10.0,,0.0,0.0,688.0,76.0,198.0,90.0,1.0,8.0,20.0,0.0,0.0,1.0,,0.0,0.0,8.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,17.0,3.0,0.0,0.0,0.0,0.0,,10.0,8.0,0.0,1.0,0.0,0.0,,,1.0,0.0,,668.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,8.0,1.0,9.0,,0.0,7.0,18.0,0.0,2.0,198.0,29.0,11.0,3.0,,1.0,,19.0,167.0,0.0,,0.0,0.0,,0.0,0.0,0.0,45.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,,0.0,216.0,2.0,0.0,3.0,0.0,,0.0,0.0,21.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,18.0,0.0,66.0,951.0,1.0,4.0,,4.0,0.0,0.0,5.0,0.0,3.0
2020-07-17,34.0,3.0,5.0,0.0,1.0,0.0,66.0,13.0,,2.0,0.0,7.0,0.0,3.0,51.0,0.0,6.0,5.0,0.0,3.0,0.0,65.0,5.0,0.0,1163.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,,,0.0,0.0,,1057.0,0.0,124.0,0.0,1.0,5.0,0.0,0.0,,0.0,,3.0,1.0,0.0,0.0,0.0,1.0,43.0,68.0,11.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,14.0,,0.0,0.0,0.0,1.0,5.0,,1.0,,0.0,,,39.0,,0.0,0.0,0.0,1.0,0.0,22.0,,0.0,0.0,671.0,84.0,183.0,94.0,3.0,8.0,11.0,0.0,0.0,0.0,,0.0,0.0,5.0,12.0,2.0,6.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,,1.0,4.0,0.0,0.0,0.0,0.0,,,1.0,0.0,,736.0,9.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,5.0,1.0,8.0,,96.0,2.0,38.0,0.0,1.0,184.0,17.0,7.0,3.0,,1.0,,17.0,186.0,0.0,,0.0,0.0,,0.0,0.0,0.0,37.0,4.0,10.0,0.0,1.0,0.0,0.0,0.0,,0.0,135.0,1.0,2.0,4.0,0.0,,0.0,1.0,26.0,0.0,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,11.0,2.0,114.0,908.0,0.0,4.0,,3.0,0.0,0.0,2.0,67.0,1.0
2020-07-18,17.0,4.0,11.0,0.0,0.0,0.0,42.0,11.0,,4.0,0.0,8.0,0.0,0.0,34.0,0.0,4.0,0.0,0.0,0.0,0.0,57.0,1.0,0.0,921.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,8.0,,,2.0,0.0,,98.0,0.0,228.0,0.0,0.0,7.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,29.0,32.0,63.0,15.0,0.0,0.0,0.0,0.0,13.0,,0.0,0.0,0.0,,0.0,1.0,0.0,3.0,1.0,,0.0,,0.0,,,6.0,,0.0,0.0,0.0,0.0,0.0,34.0,,1.0,0.0,543.0,59.0,188.0,75.0,1.0,9.0,14.0,4.0,0.0,1.0,,1.0,0.0,3.0,6.0,3.0,727.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,,,2.0,0.0,,578.0,5.0,0.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,6.0,8.0,0.0,10.0,,46.0,6.0,33.0,0.0,1.0,199.0,113.0,6.0,2.0,,1.0,,21.0,122.0,1.0,,0.0,0.0,,0.0,0.0,0.0,40.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,,0.0,144.0,1.0,0.0,0.0,0.0,,5.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,23.0,1.0,40.0,853.0,1.0,4.0,,3.0,0.0,0.0,3.0,11.0,1.0
